MatchID,Series,League,StartTime,MatchLength,Duration,Winner,Radiant,RadiantPlayers,Dire,DirePlayers,RadiantKills,DireKills,WinningTeam,LosingTeam
3101342881,130270.0,4920,06 Apr 2017 01:02,31:57,1917,Dire,Team VDuoBao,"Nono, JoHnNy, Adong  ๑ , Swallow, hmx",EHOME,"old LaNm, CTY, jdh, old chicken, Guvara",16,43,EHOME,Team VDuoBao
3101324957,130277.0,4920,06 Apr 2017 12:52,24:02,1442,Dire,CDEC Gaming,"June, Dec, demons, June, Flyby",Vici Gaming,"Ori, ddc, hym, END, Yang",8,24,Vici Gaming,CDEC Gaming
3101242396,130270.0,4920,06 Apr 2017 12:00,44:25,2665,Dire,EHOME,"old LaNm, CTY, jdh, old chicken, Guvara",Team VDuoBao,"Nono, JoHnNy, Adong  ๑ , Swallow, hmx",18,41,Team VDuoBao,EHOME
3101196298,130255.0,4920,06 Apr 2017 11:30,51:25,3085,Dire,Team VGJ,"rOtk, fy, Fenrir, Agressif, Freeze",LGD-GAMING,"Yao, Maybe, M99_ JY., old eLeVeN, Ame",23,45,LGD-GAMING,Team VGJ
3101127737,130253.0,4920,06 Apr 2017 10:45,37:33,2253,Radiant,We.are.young,"sjl, light, 7676, 阿香, Shining",team_ftd_a,"prettyhaw, SuN, 897, XinQ, huuhk",34,9,We.are.young,team_ftd_a
3101088124,130255.0,4920,06 Apr 2017 10:19,47:43,2863,Radiant,Team VGJ,"rOtk, fy, Fenrir, Agressif, Freeze",LGD-GAMING,"Yao, Maybe, M99_ JY., old eLeVeN, Ame",53,39,Team VGJ,LGD-GAMING
3101063964,130253.0,4920,06 Apr 2017 10:03,21:47,1307,Dire,We.are.young,"sjl, light, 7676, 阿香, Shining",team_ftd_a,"prettyhaw, SuN, 897, XinQ, huuhk",8,17,team_ftd_a,We.are.young
3101008162,130241.0,4920,06 Apr 2017 09:25,25:17,1517,Radiant,LGD.Forever Young,"banana, Super, LPC, Monet, Wh1te",Vici Gaming Potential,"Ayo, DXM, Srf, Another, Fade",17,7,LGD.Forever Young,Vici Gaming Potential
3100989581,130240.0,4920,06 Apr 2017 09:12,23:06,1386,Dire,RUSH B,"Human1ty, qd, 290, Unknown, lt",Newbee.Young,"JiaJia, kaidou, XiaoXiaoSala, 折纸折纸, Maomao",5,20,Newbee.Young,RUSH B
3100916958,130241.0,4920,06 Apr 2017 08:18,44:30,2670,Dire,Vici Gaming Potential,"Ayo, DXM, Srf, Another, Fade",LGD.Forever Young,"banana, Super, LPC, Monet, Wh1te",14,32,LGD.Forever Young,Vici Gaming Potential
3100893600,130240.0,4920,06 Apr 2017 08:00,50:01,3001,Dire,Newbee.Young,"JiaJia, kaidou, XiaoXiaoSala, 折纸折纸, Maomao",RUSH B,"Human1ty, qd, 290, Unknown, lt",26,33,RUSH B,Newbee.Young
3100823212,130236.0,4920,06 Apr 2017 07:03,42:35,2555,Dire,iG.Vitality,"super, @dogf1ghts, InJuly, Paparazi, Sakata",LGD-GAMING,"Yao, Maybe, M99_ JY., old eLeVeN, Ame",19,23,LGD-GAMING,iG.Vitality
3100765591,130236.0,4920,06 Apr 2017 06:14,28:16,1696,Dire,LGD-GAMING,"Yao, Maybe, M99_ JY., old eLeVeN, Ame",iG.Vitality,"super, @dogf1ghts, InJuly, Paparazi, Sakata",15,29,iG.Vitality,LGD-GAMING
3099834384,,4471,05 Apr 2017 04:22,41:13,2473,Radiant,Team HighGround,"LaNcE, MtR, ddz`, Felixciaoba, MozuN -",Execration,"Kim0, Shanks, WinterGoD-冬?, Zero Kiryu, MightySavior",31,21,Team HighGround,Execration
3099658458,,4471,05 Apr 2017 03:02,1:00:16,3616,Dire,Execration,"Kim0, Shanks, WinterGoD-冬?, Zero Kiryu, MightySavior",Team HighGround,"LaNcE, MtR, ddz`, Felixciaoba, MozuN -",32,53,Team HighGround,Execration
3099322284,,4471,05 Apr 2017 11:58,29:06,1746,Radiant,WarriorsGaming.Unity,"xNova, KanGaroo, NaNa, ah fu , Ah Jit",Rex Regum QEON,"KoaLamon, Bokerino, Yabyooo, Xepher, KelThuzard",29,11,WarriorsGaming.Unity,Rex Regum QEON
3099222749,,4471,05 Apr 2017 10:54,37:22,2242,Dire,Rex Regum QEON,"KoaLamon, Bokerino, Yabyooo, Xepher, KelThuzard",WarriorsGaming.Unity,"xNova, KanGaroo, NaNa, ah fu , Ah Jit",15,23,WarriorsGaming.Unity,Rex Regum QEON
3097890949,,4471,04 Apr 2017 04:16,41:30,2490,Radiant,WarriorsGaming.Youth,"yaNG, wL-, ChYuaN, Wenn, xiaNG",Geek Fam,"Net, Roddgee, Velo, Teehee, Syeonix",37,29,WarriorsGaming.Youth,Geek Fam
3097749593,,4471,04 Apr 2017 03:11,42:38,2558,Dire,Geek Fam,"Net, Roddgee, Velo, Teehee, Syeonix",WarriorsGaming.Youth,"yaNG, wL-, ChYuaN, Wenn, xiaNG",21,34,WarriorsGaming.Youth,Geek Fam
3097634214,,4471,04 Apr 2017 02:17,33:31,2011,Radiant,Team HighGround,"LaNcE, MtR, ddz`, Felixciaoba, MozuN -",Mineski,"MuShi, ninjaboogie, ky xY `|, Eyyou, raging-_-potato",23,16,Team HighGround,Mineski
3097506189,,4471,04 Apr 2017 01:11,42:55,2575,Radiant,Mineski,"MuShi, ninjaboogie, ky xY `|, Eyyou, raging-_-potato",Team HighGround,"LaNcE, MtR, ddz`, Felixciaoba, MozuN -",43,19,Mineski,Team HighGround
3097374718,,4471,04 Apr 2017 11:56,51:20,3080,Dire,WarriorsGaming.Unity,"xNova, KanGaroo, NaNa, ah fu , Ah Jit",Happy Feet,"JessieVash*, Benhur, yAj, Julz*, Rr?",43,34,Happy Feet,WarriorsGaming.Unity
3097284723,,4471,04 Apr 2017 10:56,34:00,2040,Radiant,Happy Feet,"JessieVash*, Benhur, yAj, Julz*, Rr?",WarriorsGaming.Unity,"xNova, KanGaroo, NaNa, ah fu , Ah Jit",43,19,Happy Feet,WarriorsGaming.Unity
3085316328,,4875,29 Mar 2017 04:08,43:43,2623,Dire,Unknown Radiant Team,", , , ,",Unknown Dire Team,", , , ,",22,32,Unknown Dire Team,Unknown Radiant Team
3079362370,128137.0,4920,26 Mar 2017 03:01,41:17,2477,Dire,CDEC Gaming,"June, Inflame, demons, June, Flyby",LGD-GAMING,"Yao, Maybe, M99_ JY., old eLeVeN, Ame",37,28,LGD-GAMING,CDEC Gaming
3079250397,128137.0,4920,26 Mar 2017 02:12,32:47,1967,Radiant,LGD-GAMING,"Yao, Maybe, M99_ JY., old eLeVeN, Ame",CDEC Gaming,"June, Inflame, demons, June, Flyby",30,14,LGD-GAMING,CDEC Gaming
3079113711,128113.0,4920,26 Mar 2017 01:07,29:51,1791,Radiant,LGD-GAMING,"Yao, Maybe, M99_ JY., old eLeVeN, Ame",Vici Gaming,"Ori, ddc, hym, END, Yang",29,15,LGD-GAMING,Vici Gaming
3078991011,128113.0,4920,26 Mar 2017 12:06,43:56,2636,Radiant,LGD-GAMING,"Yao, Maybe, M99_ JY., old eLeVeN, Ame",Vici Gaming,"Ori, ddc, hym, END, Yang",21,25,LGD-GAMING,Vici Gaming
3078842318,128094.0,4920,26 Mar 2017 10:52,26:09,1569,Dire,CDEC Gaming,"June, Inflame, demons, June, Flyby",EHOME.KEEN,"佞臣, Rong, 影, 荧, dark",11,20,EHOME.KEEN,CDEC Gaming
3078734458,128094.0,4920,26 Mar 2017 10:00,31:45,1905,Radiant,EHOME.KEEN,"佞臣, Rong, 影, 荧, dark",CDEC Gaming,"June, Inflame, demons, June, Flyby",31,12,EHOME.KEEN,CDEC Gaming
3078608141,128077.0,4920,26 Mar 2017 08:55,27:58,1678,Dire,Vici Gaming Potential,"Ayo, DXM, Srf, Another, Fade",Vici Gaming,"Ori, ddc, hym, END, Yang",18,32,Vici Gaming,Vici Gaming Potential
3078513169,128077.0,4920,26 Mar 2017 08:03,27:44,1664,Radiant,Vici Gaming,"Ori, ddc, hym, END, Yang",Vici Gaming Potential,"Ayo, DXM, Srf, Another, Fade",19,9,Vici Gaming,Vici Gaming Potential
3077057178,127906.0,4920,25 Mar 2017 02:29,31:45,1905,Dire,CDEC Gaming,"June, Inflame, demons, June, Flyby",Team VGJ,"rOtk, fy, Fenrir, Agressif, Freeze",18,38,Team VGJ,CDEC Gaming
3076942141,127906.0,4920,25 Mar 2017 01:40,30:59,1859,Dire,CDEC Gaming,"June, Inflame, demons, June, Flyby",Team VGJ,"rOtk, fy, Fenrir, Agressif, Freeze",25,39,Team VGJ,CDEC Gaming
3076784452,127888.0,4920,25 Mar 2017 12:28,33:34,2014,Radiant,Invictus Gaming,"BurNIng, Xxs, Q, Op, Boboka.Rr",iG.Vitality,"super, @dogf1ghts, InJuly, Paparazi, Sakata",42,22,Invictus Gaming,iG.Vitality
3076643917,127888.0,4920,25 Mar 2017 11:19,41:05,2465,Dire,iG.Vitality,"super, @dogf1ghts, InJuly, Paparazi, Sakata",Invictus Gaming,"BurNIng, Xxs, Q, Op, Boboka.Rr",34,31,Invictus Gaming,iG.Vitality
3076480843,127868.0,4920,25 Mar 2017 09:57,43:58,2638,Dire,EHOME.KEEN,"佞臣, Rong, 影, 荧, dark",LGD.Forever Young,"Super, Jixing, LPC, Monet, Wh1te",12,25,LGD.Forever Young,EHOME.KEEN
3076368258,127868.0,4920,25 Mar 2017 09:00,38:21,2301,Radiant,EHOME.KEEN,"佞臣, Rong, 影, 荧, dark",LGD.Forever Young,"Super, Jixing, LPC, Monet, Wh1te",23,26,EHOME.KEEN,LGD.Forever Young
3076244318,127844.0,4920,25 Mar 2017 07:52,33:10,1990,Radiant,LGD-GAMING,"Yao, Maybe, M99_ JY., old eLeVeN, Ame",the wings gaming,"跳刀跳刀丶, iceice, y`Maxine, Faith_bian, shadow",29,9,LGD-GAMING,the wings gaming
3076155283,127844.0,4920,25 Mar 2017 07:00,32:55,1975,Radiant,the wings gaming,"跳刀跳刀丶, iceice, y`Maxine, Faith_bian, shadow",LGD-GAMING,"Yao, Maybe, M99_ JY., old eLeVeN, Ame",33,15,the wings gaming,LGD-GAMING
3076043626,127831.0,4920,25 Mar 2017 05:48,36:44,2204,Dire,EHOME.KEEN,"佞臣, Rong, 影, 荧, dark",Vici Gaming,"Ori, ddc, hym, END, Yang",18,32,Vici Gaming,EHOME.KEEN
3075985475,127831.0,4920,25 Mar 2017 05:05,22:40,1360,Dire,EHOME.KEEN,"佞臣, Rong, 影, 荧, dark",Vici Gaming,"Ori, ddc, hym, END, Yang",6,30,Vici Gaming,EHOME.KEEN
3074866541,,4471,24 Mar 2017 03:13,26:50,1610,Dire,New Beginning,"Brayant♥G, KAL, Xtinct, NJ, YamateH",Rex Regum QEON,"KoaLamon, Bokerino, Yabyooo, Xepher, KelThuzard",9,16,Rex Regum QEON,New Beginning
3074754053,,4471,24 Mar 2017 02:24,31:31,1891,Radiant,Rex Regum QEON,"KoaLamon, Bokerino, Yabyooo, Xepher, KelThuzard",New Beginning,"Brayant♥G, KAL, Xtinct, NJ, YamateH",22,13,Rex Regum QEON,New Beginning
3074663057,127678.0,4920,24 Mar 2017 01:44,31:55,1915,Radiant,LGD-GAMING,"Yao, Maybe, M99_ JY., old eLeVeN, Ame",team_ftd_c,"骑牛的, Lww, SlowSlow, 南风, .leyuan.",47,12,LGD-GAMING,team_ftd_c
